url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/perlo.construction","whi███y_p███rso██████","https://www.instagram.com/whitney_peterson19","2024-11-28T22:28:32.000Z","Thankful for my Perlo fam ❤️🦃",2,2,"[{""likes_number"":1,""reply"":""@whitney_peterson19 me too! 🥰"",""reply_date"":""2024-12-05T05:07:10.000Z"",""reply_user"":""meg███one███""},{""likes_number"":1,""reply"":""@megelooney us three!"",""reply_date"":""2024-12-05T15:04:49.000Z"",""reply_user"":""per███con███uct██████""}]","null","null","https://www.instagram.com/reel/DC7Jrj1PuY8","per███con███uct██████","18232344385304198","3511442910295811644"
"https://www.instagram.com/ibrushteeth","ror███4","https://www.instagram.com/rori314","2024-12-19T15:10:27.000Z","Merry Christmas!!",1,1,"[{""likes_number"":0,""reply"":""@rori314 & happy holidays to you and your family!"",""reply_date"":""2024-12-19T15:18:59.000Z"",""reply_user"":""ibr███tee███""}]","null","null","https://www.instagram.com/p/DDw6jq0u4wA","ibr███tee███","18067021996684297","3526576046092291072"
"https://www.instagram.com/drpaulesteso","rom███.le███na.███","https://www.instagram.com/romina.lencina.33","2024-08-30T18:51:53.000Z","Congratulations Andre!!!❤️",1,1,"[{""likes_number"":0,""reply"":""@romina.lencina.33 Thanks 🥰"",""reply_date"":""2024-08-30T19:14:08.000Z"",""reply_user"":""and███v02███""}]","null","null","https://www.instagram.com/p/C_TN4Aoxqyg","drp███est███","18310948411082234","3446159163448011936"
"https://www.instagram.com/drpaulesteso","mir███r","https://www.instagram.com/mira_pr","2024-08-30T16:16:59.000Z","Thank you for being awesome. I’m happy to work with you everyday!",3,1,"[{""likes_number"":1,""reply"":""@mira_pr Thank you for teaching me every day"",""reply_date"":""2024-08-30T19:14:52.000Z"",""reply_user"":""and███v02███""}]","null","null","https://www.instagram.com/p/C_TN4Aoxqyg","drp███est███","18029079740202946","3446159163448011936"
"https://www.instagram.com/hjrussellco","thi███mic███lru██████","https://www.instagram.com/thisismichaelrussell","2024-11-01T00:42:03.000Z","I see you still swinging off that back foot @jruss0825",2,1,"[{""likes_number"":2,""reply"":""@thisismichaelrussell  HA Ha"",""reply_date"":""2024-11-01T01:55:11.000Z"",""reply_user"":""jru███825███""}]","null","[""@jr███082███""]","https://www.instagram.com/reel/DBzfYflPi3M","hjr███ell███","17905044569963258","3491272158762380748"
"https://www.instagram.com/procoroof","sil███ner███ing██████","https://www.instagram.com/siliconeroofingtexas","2024-12-06T19:13:04.000Z","Do you guys do commercial roofing?",1,1,"[{""likes_number"":0,""reply"":""@siliconeroofingtexas @prococommercial"",""reply_date"":""2024-12-06T20:40:42.000Z"",""reply_user"":""pro███oof███""}]","null","null","https://www.instagram.com/p/DBjsBm_RuC0","pro███oof███","18109559245435165","3486824161144660148"
"https://www.instagram.com/procoroof","the███tch███","https://www.instagram.com/the.catchall","2024-12-05T22:11:20.000Z","Not all heroes wear capes",1,2,"[{""likes_number"":0,""reply"":""@the.catchall a tarp could be a cape"",""reply_date"":""2024-12-06T00:17:10.000Z"",""reply_user"":""pro███oof███""},{""likes_number"":0,""reply"":""@procoroof *gasp* we beg your finest pardon?!"",""reply_date"":""2024-12-06T04:41:05.000Z"",""reply_user"":""the███tch███""}]","null","null","https://www.instagram.com/p/DDNmALuhh0t","pro███oof███","18045629194911898","3516634022405348653"
"https://www.instagram.com/perlo.construction","sha███eti███","https://www.instagram.com/shankmetic22","2024-12-05T18:09:03.000Z","We so appreciate you and all of the donors who are making this happen!",1,1,"[{""likes_number"":1,""reply"":""@shankmetic22 13 years strong! We have an amazing community. 💛"",""reply_date"":""2024-12-06T03:26:50.000Z"",""reply_user"":""per███con███uct██████""}]","null","null","https://www.instagram.com/p/DDNMIqOtrpi","per███con███uct██████","18080354017562682","3516520255704185442"
"https://www.instagram.com/hjrussellco","aye███rae███","https://www.instagram.com/aye_jerae","2024-09-17T16:09:27.000Z","I saw the green “R” banner when I left McNair DLA and went, “aaaaawwww sookie sookie now, WHAT WE DOIN”🔥🔥🔥",1,4,"[{""likes_number"":1,""reply"":""@hjrussellco I was just telling @eastlakewineshop that I want to hear all the community stories!!! Point me to the team historian👀"",""reply_date"":""2024-09-17T18:03:36.000Z"",""reply_user"":""aye███rae███""},{""likes_number"":1,""reply"":""@aye_jerae on our YouTube channel you can watch our Building Atlanta Documentary. You can also visit our website (HJRUSSELL.com) for newsletters and our portfolio ☺️"",""reply_date"":""2024-09-17T19:54:26.000Z"",""reply_user"":""hjr███ell███""},{""likes_number"":0,""reply"":""@hjrussellco ✔️✔️✔️"",""reply_date"":""2024-09-17T21:40:01.000Z"",""reply_user"":""aye███rae███""}]","null","null","https://www.instagram.com/p/C__POZovmXK","hjr███ell███","17866382091146868","3458549999141283274"
"https://www.instagram.com/hjrussellco","wal███bel███","https://www.instagram.com/wallenbell","2024-08-22T15:48:12.000Z","🔥❤️",1,1,"[{""likes_number"":0,""reply"":""@wallenbell thank you!"",""reply_date"":""2024-08-22T15:58:53.000Z"",""reply_user"":""hjr███ell███""}]","null","null","https://www.instagram.com/reel/C--caVqAFFY","hjr███ell███","18453917785058177","3440312120619585880"
"https://www.instagram.com/hjrussellco","jul███_vi███n","https://www.instagram.com/julien_virgin","2024-08-22T15:20:42.000Z","Didn’t know @hjrussellco had their hand in all of these projects! Respect",2,1,"[{""likes_number"":1,""reply"":""@julien_virgin of course! Find more of our projects by visiting our website.☺️"",""reply_date"":""2024-08-22T15:58:13.000Z"",""reply_user"":""hjr███ell███""}]","null","[""@hj███sel███""]","https://www.instagram.com/reel/C--caVqAFFY","hjr███ell███","17858417013181141","3440312120619585880"
"https://www.instagram.com/mariettawreckerservice","sta███ide███l","https://www.instagram.com/statewide_atl","2024-07-23T16:45:54.000Z","🫶🏼🫶🏼🫶🏼",2,1,"[{""likes_number"":0,""reply"":""@statewide_atl 🙏🏼💪🏼"",""reply_date"":""2024-07-23T16:46:15.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/reel/C9xaFsoohiX","mar███taw███ker█████████","18261636886218414","3418628332883941527"
"https://www.instagram.com/mariettawreckerservice","dou███tes███ing███","https://www.instagram.com/dougyatestowing","2022-12-22T16:55:44.000Z","Happy Holidays! 🎄🎅🏼",1,1,"[{""likes_number"":1,""reply"":""@dougyatestowing thank you! Happy Holidays friends! 🎅🏼"",""reply_date"":""2022-12-22T16:56:37.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/reel/CmcHwLXP5LX","mar███taw███ker█████████","17956919978197791","2998305548983571159"
"https://www.instagram.com/mariettawreckerservice","tim███ero███3","https://www.instagram.com/timcameron703","2023-07-13T14:17:48.000Z","True professionals. These guys are amazing🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@timcameron703 thank you Tim! 🙏🏼❤️"",""reply_date"":""2023-07-13T14:21:35.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/Cuo519vgyTp","mar███taw███ker█████████","17965469531369653","3146018736797066473"
"https://www.instagram.com/mariettawreckerservice","tim███ero███3","https://www.instagram.com/timcameron703","2022-08-19T15:45:10.000Z","You guys are incredible!!!",2,1,"[{""likes_number"":1,""reply"":""@timcameron703 ❤️🙏🏼💪🏼"",""reply_date"":""2022-08-29T19:31:38.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/Chcc86HAfuS","mar███taw███ker█████████","17952712277105782","2908326790240009106"
"https://www.instagram.com/twistarsusagymnastics","esa███616███","https://www.instagram.com/esanch616","2018-01-16T22:45:18.000Z","&$#* John Geddert and his buddy Larry Nassar!! Hope those 2 get sent to prison",15,1,"[{""likes_number"":3,""reply"":""@esanch616 I agree! And Mrs Geddert too. Even if she didn’t know about Nassar, she knew what her husband was doing."",""reply_date"":""2018-01-24T13:52:02.000Z"",""reply_user"":""izb███13""}]","[""#*""]","null","https://www.instagram.com/p/BU09SwIgBId","twi███rsu███ymn█████████","17896052383136306","1528115743055417885"
"https://www.instagram.com/bankrate","con███rlo███5","https://www.instagram.com/conquerlove05","2024-09-18T18:36:46.000Z","Just in time as we lock in a rate! 🙌",6,3,"[{""likes_number"":0,""reply"":""@conquerlove05 curious, what rate did you lock in at ?"",""reply_date"":""2024-09-18T20:01:09.000Z"",""reply_user"":""tex███rni███""},{""likes_number"":2,""reply"":""@texafornia we haven’t locked in yet. Probably tomorrow or Friday. I’ll keep you posted. As of this morning, our lender quoted us at 5.7% hoping it’s below that."",""reply_date"":""2024-09-18T21:03:11.000Z"",""reply_user"":""con███rlo███5""},{""likes_number"":0,""reply"":""@conquerlove05 best of luck"",""reply_date"":""2024-09-18T23:06:58.000Z"",""reply_user"":""tex███rni███""}]","null","null","https://www.instagram.com/p/DAEWNqQtvtj","ban███te","17924189447957427","3459988109481409379"
"https://www.instagram.com/hjrussellco","bus███ssa███rne█████████","https://www.instagram.com/businessattorney_nicole","2024-08-20T22:15:59.000Z","Wow, learned a lot! thanks for sharing!",3,1,"[{""likes_number"":2,""reply"":""@businessattorney_nicole 🙌"",""reply_date"":""2024-08-21T00:18:00.000Z"",""reply_user"":""hjr███ell███""}]","null","null","https://www.instagram.com/reel/C-6DxriPlj8","hjr███ell███","17969504627772360","3439077873590098172"
"https://www.instagram.com/amishoakintexasfurniture","sev███nce███ncy███","https://www.instagram.com/severance.nancy","2023-02-03T15:42:48.000Z","That horse will last for generations!",1,1,"[{""likes_number"":0,""reply"":""@severance.nancy, yes ma'am!! I still have the one that you got for Bryson about 18 years ago! Also, happy birthday, by the way! 🎉"",""reply_date"":""2023-02-03T15:46:42.000Z"",""reply_user"":""byr███cat███""}]","null","null","https://www.instagram.com/p/CoNBdv6t2M_","ami███aki███xas█████████","17915939489679190","3030084566652511039"
"https://www.instagram.com/mariettawreckerservice","tim███ero███3","https://www.instagram.com/timcameron703","2024-02-06T01:27:50.000Z","True professionals! These guys are amazing! 🔥🔥🔥",2,1,"[{""likes_number"":0,""reply"":""@timcameron703 ❤️🙏🏼"",""reply_date"":""2024-02-07T15:29:31.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/C2-TeVVRrI7","mar███taw███ker█████████","17990914853570701","3296157624655327803"
"https://www.instagram.com/mariettawreckerservice","cre███g","https://www.instagram.com/credawg","2024-02-02T16:43:12.000Z","Love this! 🫶🏼🥺",1,1,"[{""likes_number"":1,""reply"":""@credawg 🙏🏼"",""reply_date"":""2024-02-02T16:44:01.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/C22iiCmrxr6","mar███taw███ker█████████","18213063352281047","3293972050308176634"
"https://www.instagram.com/mariettawreckerservice","cre███g","https://www.instagram.com/credawg","2022-04-25T15:26:16.000Z","💪🏽 You guys rock! 🔥",1,1,"[{""likes_number"":1,""reply"":""@credawg 🙌❤️"",""reply_date"":""2022-04-25T15:37:29.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/Ccx094pFnsx","mar███taw███ker█████████","17958056350730723","2824271392463551281"
"https://www.instagram.com/jandrgymnastics","gra███ull███t","https://www.instagram.com/gracefullykat","2024-11-11T21:09:58.000Z","Happy birthday, Ally! I hope you’re having a great day",1,1,"[{""likes_number"":0,""reply"":""@gracefullykat 🫶🏻🫶🏻"",""reply_date"":""2024-11-11T22:25:28.000Z"",""reply_user"":""all███11""}]","null","null","https://www.instagram.com/p/DCPr64TyRFX","jan███ymn███ics███","18085201942475399","3499208597681279319"
"https://www.instagram.com/wix","zum███hat███","https://www.instagram.com/zumi_bhat","2024-12-30T05:22:23.000Z","Guys, there must be an easier way to contact customer support. The bot is useless. I cannot send you emails - it’s not going through. You don’t respond to my DM. You’ve auto upgraded without my consent. And my payment details are with you. I thought WIX was reliable. Having second thoughts now. This is absolutely ridiculous and I am fuming here.",1,1,"[{""likes_number"":0,""reply"":""Hey @zumi_bhat - Thank you for getting in touch. We've responded to your DM, feel free to continue the conversation there."",""reply_date"":""2024-12-30T08:34:51.000Z"",""reply_user"":""wix""}]","null","null","https://www.instagram.com/reel/DEDD8xlBfPc","wix","18149755366357963","3531683903331234780"
"https://www.instagram.com/wix","des███edw███","https://www.instagram.com/designedwork","2024-12-19T20:53:37.000Z","@wix Does this work for or can you implement new ideas, if you already have an existing page that you want to improve???",0,1,"[{""likes_number"":0,""reply"":""@designedwork Hey there - We love to see the gears turning in your head, but at this time, in order to use the AI site builder, you would need to start a new site."",""reply_date"":""2024-12-19T21:30:24.000Z"",""reply_user"":""wix""}]","null","[""@wix""]","https://www.instagram.com/reel/DDXf2jMx1cb","wix","18277965766220524","3519421721902274331"
"https://www.instagram.com/mariettawreckerservice","dou███tes███ing███","https://www.instagram.com/dougyatestowing","2023-07-13T14:46:08.000Z","👏🏼👏🏼👏🏼👏🏼",1,1,"[{""likes_number"":0,""reply"":""@dougyatestowing 🙏🏼🙌🏼"",""reply_date"":""2023-07-13T15:26:09.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/Cuo519vgyTp","mar███taw███ker█████████","18045254656463796","3146018736797066473"
"https://www.instagram.com/mariettawreckerservice","cre███g","https://www.instagram.com/credawg","2023-07-13T13:38:50.000Z","Great work guys! 🤜🏼🤛🏼",1,1,"[{""likes_number"":1,""reply"":""@credawg 🙏🏼🙏🏼🙏🏼"",""reply_date"":""2023-07-13T14:21:51.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/Cuo519vgyTp","mar███taw███ker█████████","18016452223644680","3146018736797066473"
"https://www.instagram.com/mariettawreckerservice","lul███l8","https://www.instagram.com/luluatl8","2023-06-15T00:41:51.000Z","Batman?",1,1,"[{""likes_number"":0,""reply"":""😂"",""reply_date"":""2023-06-15T16:46:38.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/CtfCokdJ_ht","mar███taw███ker█████████","17970248123254851","3125228250434369645"
"https://www.instagram.com/hjrussellco","jul███_vi███n","https://www.instagram.com/julien_virgin","2024-08-20T22:14:05.000Z","I wasn’t aware. Thanks for sharing.",2,1,"[{""likes_number"":1,""reply"":""@julien_virgin thank you!"",""reply_date"":""2024-08-21T00:18:15.000Z"",""reply_user"":""hjr███ell███""}]","null","null","https://www.instagram.com/reel/C-6DxriPlj8","hjr███ell███","18044034709777149","3439077873590098172"
"https://www.instagram.com/mariettawreckerservice","dou███arr███","https://www.instagram.com/doug.barron","2022-08-19T18:31:57.000Z","Best in the business",3,1,"[{""likes_number"":0,""reply"":""@doug.barron 🙏🏼🙏🏼"",""reply_date"":""2022-08-29T19:31:30.000Z"",""reply_user"":""mar███taw███ker█████████""}]","null","null","https://www.instagram.com/p/Chcc86HAfuS","mar███taw███ker█████████","17969940553660834","2908326790240009106"
"https://www.instagram.com/art_nariman_hassan_","yas███abd███","https://www.instagram.com/yasminabdo97","2024-12-17T16:15:18.000Z","حلووووة😍😍😍اوووووى",1,1,"[{""likes_number"":1,""reply"":""@yasminabdo97 حبيبتي 😍❤️❤️"",""reply_date"":""2024-12-17T18:41:40.000Z"",""reply_user"":""art███rim███has██████""}]","null","null","https://www.instagram.com/p/C-LfljlInEI","art███rim███has██████","18016880891410949","3425970861811855624"
"https://www.instagram.com/lifetimequality_roofing","duk███ntr███ors███","https://www.instagram.com/dukecontractors","2024-01-18T15:57:54.000Z","Informative post🙌. Taking steps to prevent frozen pipes is so important in cold weather. Thanks for the tips💯.",1,2,"[{""likes_number"":1,""reply"":""@dukecontractors you’re welcome!"",""reply_date"":""2024-01-18T16:00:37.000Z"",""reply_user"":""lif███meq███ity█████████""},{""likes_number"":0,""reply"":""@lifetimequality_roofing 🙌"",""reply_date"":""2024-01-18T20:05:30.000Z"",""reply_user"":""duk███ntr███ors███""}]","null","null","https://www.instagram.com/p/C2LBI6tsC0h","lif███meq███ity█████████","17844707118149274","3281721764315409697"
"https://www.instagram.com/amishoakintexasfurniture","sev███nce███ncy███","https://www.instagram.com/severance.nancy","2022-09-01T22:42:55.000Z","Your furniture is so beautiful!",1,1,"[{""likes_number"":0,""reply"":""@severance.nancy, awww, thanks, Mom! 💕"",""reply_date"":""2022-09-02T20:56:56.000Z"",""reply_user"":""ami███aki███xas█████████""}]","null","null","https://www.instagram.com/p/Ch-qM8tsG_5","ami███aki███xas█████████","17924163125408813","2917955216360894457"
"https://www.instagram.com/lawnservdotcom","mon███rg","https://www.instagram.com/montmorg","2022-06-16T23:17:56.000Z","@clio.almeida",2,1,"[{""likes_number"":1,""reply"":""@montmorg Tks Bro! 👌🏽"",""reply_date"":""2022-06-17T04:23:40.000Z"",""reply_user"":""cli███lme███""}]","null","[""@clio""]","https://www.instagram.com/p/Cc0SUUvswpW","law███rvd███om","18012689608413748","2824963427769977430"
"https://www.instagram.com/lifetimequality_roofing","cur███pea███ean███","https://www.instagram.com/curbappealclean","2024-12-13T04:18:55.000Z","We wash all year long, good to see you outside!!",1,2,"[{""likes_number"":1,""reply"":""@curbappealclean cold weather builds character, but a good jacket helps too, stay toasty!"",""reply_date"":""2024-12-13T18:55:33.000Z"",""reply_user"":""lif███meq███ity█████████""},{""likes_number"":0,""reply"":""@lifetimequality_roofing oh you know it! 🤘"",""reply_date"":""2024-12-13T22:19:05.000Z"",""reply_user"":""cur███pea███ean███""}]","null","null","https://www.instagram.com/reel/DDfpMymve_l","lif███meq███ity█████████","18324212188085443","3521714632504766437"
"https://www.instagram.com/lifetimequality_roofing","cle███and███be","https://www.instagram.com/cleveland_vibe","2024-10-07T18:46:12.000Z","Can i post it? If yes then send it to me🔥",1,1,"[{""likes_number"":0,""reply"":""@cleveland_vibe absolutely!"",""reply_date"":""2024-10-07T18:47:17.000Z"",""reply_user"":""lif███meq███ity█████████""}]","null","null","https://www.instagram.com/reel/DA1TLROyN_u","lif███meq███ity█████████","17946369542853499","3473767024885817326"
"https://www.instagram.com/maybelline","mon███swe███ear█████████","https://www.instagram.com/monicasweetheartxstyle","2025-01-01T12:51:12.000Z","l love it",1,1,"[{""likes_number"":0,""reply"":""@monicasweetheartxstyle The natural, lit-from-within glow these give has us crushing hard! 😍✨"",""reply_date"":""2025-01-02T18:54:48.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DD0V3XsCw5C","may███lin███","17989529618768138","3527540572120878658"
"https://www.instagram.com/maybelline","cof███d.m███us","https://www.instagram.com/cofield.marcus","2025-01-01T05:46:34.000Z","Pretty pretty ❤️😍",1,1,"[{""likes_number"":0,""reply"":""@cofield.marcus beyond 😍"",""reply_date"":""2025-01-02T16:23:39.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DEDzOD0xQ2K","may███lin███","17943278759809884","3531891799339896202"
"https://www.instagram.com/maybelline","hol███sop███_12███","https://www.instagram.com/holly.sophia_12","2025-01-02T13:39:30.000Z","It’s not a want it’s a need!!!",1,1,"[{""likes_number"":0,""reply"":""@holly.sophia_12 PREACH!! 🙌❤️"",""reply_date"":""2025-01-02T22:03:46.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DEH-SPjRsrf","may███lin███","17943279551806503","3533066365227682527"
"https://www.instagram.com/maybelline","you███url███org██████","https://www.instagram.com/your_gurly_morgan56","2024-12-31T22:40:15.000Z","gorgeous girllll",1,1,"[{""likes_number"":1,""reply"":""@your_gurly_morgan56 😍 😍"",""reply_date"":""2025-01-02T16:33:14.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DD5fb4PNWdT","may███lin███","18058902817908024","3528990038273910611"
"https://www.instagram.com/maybelline","alw███dre███est███","https://www.instagram.com/alwaysdressbest","2024-12-23T00:28:18.000Z","This was awesome hehe",2,1,"[{""likes_number"":0,""reply"":""@alwaysdressbest Can always count on us, Babelline! 🥰💕"",""reply_date"":""2024-12-26T16:54:34.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DDvMREGi2Iy","may███lin███","18050365046486149","3526090982448390706"
"https://www.instagram.com/elfcosmetics","lib███y.c███","https://www.instagram.com/liberty.chic","2024-12-13T19:18:59.000Z","Gimme the e.l.f.ing gingerbread already!!!!",5,1,"[{""likes_number"":0,""reply"":""@liberty.chic 🤭🧡"",""reply_date"":""2024-12-13T19:54:38.000Z"",""reply_user"":""elf███met███""}]","null","null","https://www.instagram.com/reel/DDXXuelpaTD","elf███met███","18349915531121315","3519385982822884547"
"https://www.instagram.com/maybelline","man███red███ste███","https://www.instagram.com/manicuredoorstep","2024-12-14T12:39:25.000Z","Awesome ❤️",1,1,"[{""likes_number"":0,""reply"":""@manicuredoorstep Loving this glam ✨🤍"",""reply_date"":""2024-12-16T20:51:00.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DDZtfukpSSE","may███lin███","18033446195522280","3520044676170458244"
"https://www.instagram.com/jamielynnsigler","kdu███051███","https://www.instagram.com/kdunne0517","2025-01-06T09:21:02.000Z","Want to try",1,1,"[{""likes_number"":0,""reply"":""@kdunne0517 you so need to!❤️✨"",""reply_date"":""2025-01-06T13:22:04.000Z"",""reply_user"":""lau███ell███eau███""}]","null","null","https://www.instagram.com/reel/DDZ8bNBPBec","jam███ynn███ler███","18058738576936847","3520110335962650524"
"https://www.instagram.com/elfcosmetics","szi███asz███i_0███","https://www.instagram.com/szintiaszinai_08","2024-12-19T14:15:05.000Z","✨",3,1,"[{""likes_number"":0,""reply"":""@szintiaszinai_08 I know that i won't win, but I try 💖✨"",""reply_date"":""2024-12-19T14:15:47.000Z"",""reply_user"":""szi███asz███i_0███""}]","null","null","https://www.instagram.com/reel/DDNf-RXzJaW","elf███met███","18085979116558023","3516607502748522134"
"https://www.instagram.com/lauragellerbeauty","mar███a_a███l10███","https://www.instagram.com/marissa_angel101","2025-01-06T11:36:27.000Z","Love how it is all in one pallet! And it isn’t a huge one so it would be great to pack!",1,1,"[{""likes_number"":1,""reply"":""@marissa_angel101 exactly! Perfect for an on the go glam❤️✨"",""reply_date"":""2025-01-06T13:27:07.000Z"",""reply_user"":""lau███ell███eau███""}]","null","null","https://www.instagram.com/reel/DEQFCK0sv6p","lau███ell███eau███","18048210113137963","3535347846778912425"
"https://www.instagram.com/elfcosmetics","jew███zz5███","https://www.instagram.com/jewelzzz56","2024-12-16T19:26:05.000Z","❤️",5,1,"[{""likes_number"":0,""reply"":""@jewelzzz56 😍🤎"",""reply_date"":""2024-12-16T21:33:19.000Z"",""reply_user"":""elf███met███""}]","null","null","https://www.instagram.com/reel/DDcTv7QPURO","elf███met███","17997856019713317","3520775865019221070"
"https://www.instagram.com/elfcosmetics","jes███aco███662███","https://www.instagram.com/jessicacosta6627","2024-12-13T17:42:30.000Z","❤️",8,1,"[{""likes_number"":0,""reply"":""@jessicacosta6627 💛💛"",""reply_date"":""2024-12-13T17:46:45.000Z"",""reply_user"":""elf███met███""}]","null","null","https://www.instagram.com/reel/DDZ8zEyyENK","elf███met███","18050504030068911","3520111976397685578"
"https://www.instagram.com/laurajgeller","gue███des███","https://www.instagram.com/guerdydesign","2024-12-29T15:27:55.000Z","Fomo",3,1,"[{""likes_number"":0,""reply"":""@guerdydesign next one promise!!!!"",""reply_date"":""2024-12-29T18:56:34.000Z"",""reply_user"":""lau███gel███""}]","null","null","https://www.instagram.com/reel/DD-NyI_RdVW","lau███gel███","18065795479839093","3530319778135004502"
"https://www.instagram.com/lauragellerbeauty","emi███in.███","https://www.instagram.com/emily.in.npd","2024-12-13T04:26:26.000Z","Saw this, immediately bought",6,1,"[{""likes_number"":1,""reply"":""There's nothing like a Baked Eyeshadow palette 😘"",""reply_date"":""2024-12-13T15:49:49.000Z"",""reply_user"":""lau███ell███eau███""}]","null","null","https://www.instagram.com/reel/DDW_-JSMcLj","lau███ell███eau███","18178332715308116","3519281506343305955"
"https://www.instagram.com/lauragellerbeauty","mar███nel███sdo███","https://www.instagram.com/mariannelovesdogs","2024-12-03T23:59:54.000Z","I might Grow old but I’ll never grow up😝😝. Where it a like a badge👍🏼😊",1,1,"[{""likes_number"":1,""reply"":""@mariannelovesdogs Love this!!❤️✨"",""reply_date"":""2024-12-05T01:34:05.000Z"",""reply_user"":""lau███ell███eau███""}]","null","null","https://www.instagram.com/reel/DDCsN1sPnYp","lau███ell███eau███","18148544014353249","3513565124352701993"
"https://www.instagram.com/christinadavesofficial","sbc███sey███l","https://www.instagram.com/sbcjerseygirl","2024-12-05T19:43:59.000Z","Just watched!  Great interview !!",6,2,"[{""likes_number"":1,""reply"":""@sbcjerseygirl thanks! Isn’t she fun?"",""reply_date"":""2024-12-06T02:33:15.000Z"",""reply_user"":""chr███ina███eso█████████""},{""likes_number"":0,""reply"":""@christinadavesofficial yes!  And I have treated myself to some of her products for Christmas! Can’t wait !"",""reply_date"":""2024-12-06T13:35:30.000Z"",""reply_user"":""sbc███sey███l""}]","null","null","https://www.instagram.com/reel/DDK713ByjCb","chr███ina███eso█████████","18048020570103515","3515885645078343835"
"https://www.instagram.com/maybelline","dan███aa_███uir██████","https://www.instagram.com/danielaa__aguirree","2024-12-17T21:12:22.000Z","Amoooo",5,1,"[{""likes_number"":1,""reply"":""@danni_a37 💗 💋"",""reply_date"":""2024-12-19T14:50:05.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DDaDlrdirJj","may███lin███","18085656394558590","3520141842170163811"
"https://www.instagram.com/elfcosmetics","ell███ou2███x_","https://www.instagram.com/ella_lou2002x_","2025-01-02T10:18:10.000Z","Is it okay for oily combatiom skin ?",1,1,"[{""likes_number"":0,""reply"":""@ella_lou2002x_ Yes! 💛 Invisi-Stick SPF 50 works for dry, oily, and combination skin types! 🥰"",""reply_date"":""2025-01-02T15:10:38.000Z"",""reply_user"":""elf███met███""}]","null","null","https://www.instagram.com/reel/DEDjr_7ySiD","elf███met███","18016419335453612","3531823488002762883"
"https://www.instagram.com/elfcosmetics","pal███909███","https://www.instagram.com/pallo0909","2024-12-30T21:08:16.000Z","Canada ?",1,1,"[{""likes_number"":0,""reply"":""@pallo0909 Hi! 👋 Unfortunately, the Invisi-Stick SPF 50 isn’t ready for launch in Canada yet 😔 Stay tuned for more updates 👀"",""reply_date"":""2024-12-30T22:47:05.000Z"",""reply_user"":""elf███met███""}]","null","null","https://www.instagram.com/reel/DEDjr_7ySiD","elf███met███","18024570203321599","3531823488002762883"
"https://www.instagram.com/lauragellerbeauty","amy███rba███","https://www.instagram.com/amyauerbach","2024-12-15T17:52:31.000Z","So glad I could be there!",1,1,"[{""likes_number"":0,""reply"":""@amyauerbach We are too❤️✨"",""reply_date"":""2024-12-15T20:16:35.000Z"",""reply_user"":""lau███ell███eau███""}]","null","null","https://www.instagram.com/reel/DDiUbWroGc1","lau███ell███eau███","18071264818639464","3522467699267495733"
"https://www.instagram.com/beautifulbydrew","avo███wor███","https://www.instagram.com/avoneeworld","2024-12-17T16:44:56.000Z","Omg everything but a rice cooker 🤦🏾‍♀️😭",8,1,"[{""likes_number"":0,""reply"":""@avoneeworld there’s another product that is a rice cooker 🫶🏼"",""reply_date"":""2024-12-18T23:49:58.000Z"",""reply_user"":""cel███esa███""}]","null","null","https://www.instagram.com/reel/DDr61GhuSuU","bea███ful███rew███","18055372849792908","3525169869185690516"
